"species","enc_id","sr","site","startrec","endrec","starttime","dur","n","SNR","noiselevel","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81"
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",294,4,139,18.31254696,0,0.004005857,0.003215386,0.003291965,0.003552195,0.003144986,0.003082701,0.00318939,0.00312958,0.003402696,0.003365105,0.003312975,0.003452049,0.003564818,0.003154265,0.002760171,0.003095035,0.003374793,0.003344106,0.003377599,0.003617151,0.003951233,0.003934439,0.004199661,0.004667979,0.005453545,0.006689923,0.008253128,0.011034799,0.014178422,0.01609023,0.016727102,0.016228288,0.015068323,0.014116371,0.014349831,0.015450749,0.01657433,0.017432789,0.01778319,0.017833897,0.017920911,0.018183606,0.019341558,0.020111064,0.020088964,0.020086354,0.02036334,0.020623593,0.02023509,0.019012975,0.017914829,0.017820608,0.017854659,0.018174099,0.018554655,0.018899326,0.019311046,0.019427807,0.019044444,0.018446617,0.017961108,0.017007653,0.015790318,0.014789571,0.013677114,0.01218029,0.010670159,0.009847213,0.010236028,0.011544496,0.012911261,0.01450386,0.016392605,0.017589212,0.017886535,0.017220532,0.016548006,0.016480423,0.016346168,0.016088761,0.016462092
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",273,4,60,17.22280562,0,0.004414796,0.00441458,0.004094818,0.004053257,0.004182496,0.004414314,0.004220592,0.004401506,0.004686295,0.004917775,0.004777217,0.004500251,0.004973459,0.004852923,0.004478255,0.004718718,0.005160155,0.00532073,0.005725592,0.005148335,0.005710804,0.006538914,0.006914064,0.006802303,0.006455909,0.007098648,0.008338648,0.009253342,0.009962775,0.010158229,0.010103978,0.011166741,0.012501526,0.013895302,0.015318827,0.017261271,0.019407993,0.019298077,0.01747018,0.017300601,0.017221918,0.017429163,0.019086892,0.022472356,0.023570104,0.021511271,0.018507859,0.016663108,0.016541637,0.017331555,0.017735769,0.018126171,0.018555593,0.019246264,0.019494506,0.018508081,0.017176296,0.015707913,0.0144288,0.014596603,0.0151559,0.01473999,0.014102808,0.013086732,0.013137721,0.013521901,0.014347828,0.015803128,0.016718281,0.017025988,0.016437784,0.015487888,0.014932383,0.01466111,0.013893721,0.013284221,0.013691997,0.014891192,0.015696596,0.015848125,0.015208649
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",30,4,5,14.39945473,0,0.007438191,0.008438297,0.008301167,0.008738541,0.008660432,0.007768271,0.004690602,0.002262679,0.003467629,0.004674091,0.00402549,0.003346447,0.004579193,0.004595079,0.006197349,0.004973632,0.004247673,0.00370213,0.003624172,0.004720287,0.004466186,0.005494404,0.00419266,0.002424991,0.004638899,0.003825242,0.003252823,0.005864857,0.00920961,0.009242,0.009738,0.013317008,0.018230002,0.019481665,0.017420351,0.016183291,0.016122174,0.016108299,0.014822903,0.013978001,0.016640768,0.019789332,0.020391434,0.019759484,0.017947223,0.017697113,0.01630779,0.015117189,0.012805152,0.009883081,0.011601271,0.012930654,0.014178613,0.015512118,0.014471703,0.014175055,0.015740291,0.018040267,0.020320237,0.021055624,0.020761365,0.020760937,0.02091396,0.021009097,0.022225486,0.022367104,0.019601045,0.01831438,0.019006064,0.018289984,0.015557753,0.013543466,0.016263224,0.016468081,0.014521784,0.013578572,0.013015118,0.013825129,0.013951482,0.013259218,0.011937634
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",122,4,7,18.75059057,0,0.005527317,0.005947536,0.006056811,0.005336776,0.00580602,0.006289434,0.004797767,0.004004447,0.005229648,0.005526009,0.0066919,0.007404722,0.005844825,0.005658869,0.006816238,0.005937395,0.005408854,0.006924953,0.007965632,0.007713323,0.008145668,0.0076336,0.007387016,0.00717094,0.007820026,0.008067907,0.007358019,0.007317917,0.007026402,0.007619857,0.00889886,0.010921133,0.01221105,0.013403122,0.014998914,0.016098934,0.016552213,0.016584807,0.016733567,0.016506081,0.016105428,0.017273338,0.018361569,0.017902475,0.016988171,0.016595157,0.017435565,0.017573457,0.016841518,0.017120198,0.017112911,0.016358797,0.015874461,0.015351149,0.01525562,0.014675329,0.014246753,0.013797998,0.012875844,0.012361666,0.011960279,0.012657265,0.01314979,0.013504699,0.014641519,0.01589541,0.016437359,0.016331228,0.015873547,0.015569646,0.016426314,0.017260684,0.017752104,0.018385548,0.018850356,0.018442274,0.017818685,0.017159702,0.017579543,0.017694243,0.017157891
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",311,4,60,16.93150076,0,0.004612133,0.004773093,0.003864818,0.003173198,0.003429065,0.00379982,0.003857818,0.00336208,0.00328595,0.00307132,0.002921259,0.003220285,0.003112796,0.003177616,0.00292181,0.003233617,0.003666317,0.003459662,0.003394745,0.003587624,0.003440411,0.003439966,0.003820643,0.00377226,0.003727901,0.004279564,0.004709177,0.004903498,0.004974633,0.005653945,0.006462599,0.007551709,0.008710397,0.010530762,0.012915408,0.01536814,0.017711895,0.017795238,0.015790462,0.014975414,0.015360249,0.016103447,0.016787615,0.017633164,0.01856835,0.019389176,0.020942471,0.021448823,0.019716355,0.018237772,0.017740914,0.017393712,0.017088905,0.017035254,0.017251189,0.017521258,0.018091137,0.018814203,0.018757419,0.018347703,0.018175121,0.017565699,0.016479543,0.015530319,0.015177416,0.015749163,0.016799885,0.017581509,0.018484444,0.019656605,0.020487025,0.020612509,0.020742038,0.020644264,0.020528287,0.020480813,0.020429996,0.020292804,0.020474888,0.020716843,0.020702662
"Ggr",335,96000,"none","PAM_20190628_122409_201.wav","PAM_20190628_122409_201.wav",156,4,6,21.88146197,6.079328399,0.004957237,0.004796475,0.004915499,0.005263227,0.004667532,0.005994458,0.006971064,0.006395078,0.005992569,0.005505221,0.005526714,0.00617773,0.00692153,0.006594082,0.006643856,0.006866821,0.00723493,0.00578047,0.00424384,0.005434711,0.006183071,0.005250205,0.005623191,0.006765449,0.00622006,0.005401431,0.005895044,0.005780624,0.005565537,0.005950691,0.005604095,0.007658958,0.009459142,0.010958774,0.013519168,0.015769348,0.017407281,0.018058857,0.018270568,0.018225642,0.018301526,0.018300313,0.018555142,0.01877285,0.018859347,0.018688687,0.018041729,0.017144272,0.016719621,0.017715085,0.017897731,0.017306205,0.016428466,0.014929852,0.013003936,0.011878391,0.01251656,0.013567212,0.014511239,0.015861981,0.016823211,0.017331391,0.017866201,0.018376488,0.019036571,0.019568891,0.019723284,0.019272257,0.017801336,0.016345699,0.015865497,0.016092356,0.016029469,0.01565364,0.015503702,0.015162062,0.015933772,0.016804601,0.017106513,0.017162554,0.017090179
"Ggr",335,96000,"none","PAM_20190628_122409_201.wav","PAM_20190628_122409_201.wav",377,4,11,17.06958726,6.079328399,0.00445768,0.005064511,0.006911354,0.006511649,0.005709075,0.00536717,0.00375082,0.002614292,0.002170563,0.001688149,0.001836192,0.003674615,0.003921115,0.00394487,0.004012482,0.004369114,0.004186961,0.004523425,0.005672493,0.005301884,0.004512843,0.004340554,0.005116676,0.005221376,0.005095532,0.005637397,0.005008198,0.005290689,0.007116088,0.00834623,0.009210473,0.009147183,0.009861098,0.014179013,0.017923682,0.018795168,0.018911517,0.019097242,0.01822663,0.018849496,0.019841105,0.021111178,0.0220363,0.02109603,0.01921561,0.018304619,0.01790532,0.017738555,0.016595233,0.016549018,0.017862753,0.018618177,0.018893712,0.018549866,0.017729769,0.017067648,0.017955155,0.018508885,0.018875144,0.01832261,0.01835239,0.01844828,0.018410369,0.018988251,0.019384469,0.018720456,0.016897989,0.015076794,0.014502319,0.014969702,0.014482564,0.01390509,0.014593968,0.014383108,0.013627275,0.014233718,0.014582235,0.014754628,0.014862885,0.01431326,0.014158067
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",257,4,11,12.07234398,0,0.004799138,0.004346228,0.003777438,0.003999851,0.004016194,0.003819693,0.005155358,0.004642924,0.002729876,0.002745144,0.003395778,0.003598333,0.00345144,0.00455765,0.003958259,0.001880291,0.003070883,0.003086213,0.003284536,0.004995782,0.003840612,0.001958696,0.002751193,0.00415102,0.005868663,0.004579017,0.004769526,0.005095852,0.004302673,0.003969982,0.00513407,0.007042034,0.009731699,0.012719657,0.015075292,0.018628413,0.021454309,0.022220621,0.022368667,0.022671058,0.025063344,0.028445024,0.03080669,0.030787193,0.029667731,0.028134408,0.025652044,0.023004019,0.021707199,0.020315008,0.020322044,0.022303827,0.023306795,0.022166454,0.019123857,0.01666243,0.014742268,0.013487047,0.011347621,0.011437993,0.012734597,0.014751498,0.015993936,0.016292102,0.016037315,0.015982668,0.016848587,0.016807196,0.014692754,0.013611649,0.014140541,0.013672439,0.012391112,0.012313526,0.011648606,0.01170182,0.011703682,0.011900127,0.011963756,0.011396405,0.011288625
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",125,4,20,13.13224995,0,0.002752711,0.003662352,0.00393778,0.003648469,0.00537351,0.005806103,0.004448413,0.003016714,0.002722535,0.004212781,0.004861044,0.004720643,0.003578937,0.003459034,0.004373634,0.004058834,0.003318498,0.004046257,0.005786201,0.005074134,0.003672931,0.004288757,0.004944167,0.004983365,0.004831749,0.005028424,0.0055704,0.006063468,0.005402002,0.0056326,0.006643386,0.008830008,0.009752065,0.011578487,0.014337015,0.015796271,0.01741179,0.017587812,0.017808781,0.018235084,0.017714996,0.01764335,0.01767117,0.017712847,0.017069593,0.016949178,0.018414654,0.018687714,0.019733389,0.019957152,0.01922508,0.01771366,0.016629895,0.016470227,0.016382915,0.015252688,0.013966015,0.014902701,0.015253534,0.013802625,0.011800421,0.011312864,0.012383431,0.012627529,0.012535767,0.013283746,0.014601025,0.015572622,0.016743538,0.018199731,0.019195297,0.019412313,0.020399031,0.021191653,0.022654835,0.024186915,0.025258774,0.025325648,0.024365086,0.023508503,0.023030744
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",304,4,12,17.31574095,0,0.00451032,0.002708669,0.002885464,0.004870315,0.004517009,0.00164768,0.002400722,0.002958839,0.003814017,0.003571357,0.002989847,0.002368606,0.002686124,0.002676626,0.002577802,0.001972521,0.002274241,0.003125693,0.003633676,0.001395393,0.00224174,0.002299682,0.00297293,0.00262366,0.002921164,0.003952733,0.003800189,0.00314422,0.003818213,0.00596138,0.008341755,0.010023834,0.011373881,0.015000781,0.018851627,0.020986219,0.021894712,0.021028673,0.019861784,0.019713927,0.019726622,0.020949116,0.023692744,0.024864275,0.023685816,0.021711887,0.020717706,0.02037888,0.020073089,0.020011812,0.020034873,0.020181224,0.020312437,0.019981115,0.018372898,0.016551839,0.015179707,0.015150663,0.015398125,0.015445353,0.015447491,0.015267081,0.015694095,0.017094214,0.019081399,0.020002774,0.019304561,0.017159806,0.015672073,0.015443242,0.01572082,0.01612539,0.016520643,0.016854644,0.016774258,0.016133865,0.015622403,0.015776862,0.015941475,0.015916308,0.015628389
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",258,4,4,18.50089373,0,0.005100881,0.004390019,0.003646673,0.003356754,0.004643082,0.005441902,0.005947155,0.00490274,0.004540381,0.003926379,0.00308262,0.002546306,0.002673347,0.004510205,0.003962394,0.002044797,0.004502863,0.005235649,0.005746692,0.006199384,0.005234343,0.00471982,0.004686014,0.004997031,0.005604991,0.004136092,0.004640581,0.007112051,0.00761793,0.006458719,0.008404516,0.01223876,0.014002004,0.016192757,0.018549052,0.019714019,0.020467432,0.020218521,0.019400581,0.019614907,0.021233011,0.023875673,0.025985216,0.02540016,0.023937873,0.022594135,0.020992067,0.019801445,0.01992925,0.020391877,0.021300099,0.022739678,0.023420218,0.022445526,0.020336058,0.017988444,0.015272381,0.014705,0.01516367,0.014560783,0.013857123,0.014524982,0.014636904,0.014058956,0.014299114,0.016280297,0.016749392,0.01544511,0.012941535,0.010927968,0.011546007,0.01184587,0.011239394,0.011680712,0.011940208,0.012644493,0.012888054,0.013414737,0.0131982,0.011578215,0.011819815
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",132,4,183,50.74839082,0,0.006359935,0.006476608,0.006836638,0.007219319,0.007596855,0.00800793,0.008281545,0.008495961,0.00883285,0.00917382,0.009429983,0.009707371,0.010041032,0.010354455,0.010634142,0.010942301,0.011285792,0.011630833,0.011979821,0.012333776,0.012670499,0.012985487,0.013282908,0.013551709,0.013783135,0.013978359,0.01413557,0.014251073,0.014323821,0.014358338,0.01437128,0.014380944,0.014397286,0.014434723,0.01451386,0.014639561,0.01479482,0.014948991,0.015066991,0.015127972,0.015133516,0.015097839,0.015037098,0.0149594,0.014861364,0.014743783,0.014615375,0.014469308,0.01429187,0.014087733,0.013858162,0.013582541,0.013263192,0.012940796,0.012636712,0.012339992,0.012034164,0.011677084,0.011286726,0.01097117,0.010752902,0.01070934,0.010950288,0.011388083,0.011873127,0.012306815,0.012638607,0.012846148,0.01294436,0.012966954,0.012935783,0.012855082,0.012765376,0.01273251,0.012780996,0.012856201,0.012866754,0.012767623,0.01254485,0.012180962,0.011831122
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",86,4,10,11.66257179,0,0.006439045,0.006078213,0.006847967,0.005502402,0.003778088,0.003994186,0.004842848,0.004974891,0.004406478,0.003412753,0.003312371,0.003068429,0.001998296,0.00097407,0.002424026,0.003640734,0.004505185,0.004509019,0.003848686,0.003726345,0.003596664,0.005694262,0.00578187,0.00420278,0.004220071,0.00587001,0.008420565,0.009301541,0.007756296,0.007720971,0.007553188,0.009461022,0.013267073,0.016115609,0.013142221,0.009405469,0.012268261,0.013966773,0.015484285,0.014733378,0.015101786,0.021077362,0.02396359,0.021567881,0.016847962,0.015090406,0.016224205,0.016779098,0.016275437,0.014795104,0.01505337,0.01693596,0.018189544,0.018506818,0.018302158,0.017308975,0.0149395,0.015046214,0.018477632,0.019709894,0.018023742,0.017243028,0.017285772,0.017412175,0.017220385,0.019733123,0.02105389,0.019654737,0.018129747,0.018280706,0.019170723,0.01906547,0.01807378,0.017114938,0.01845269,0.019872225,0.019718056,0.018876746,0.016398276,0.01388874,0.014891818
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",351,4,13,38.28153182,0,0.007672334,0.006665283,0.007055026,0.00713081,0.00677832,0.00708789,0.007322743,0.007460661,0.006766527,0.007445618,0.007360913,0.006918052,0.006941685,0.007050886,0.007357735,0.007393258,0.007243263,0.007641504,0.007370833,0.00687424,0.007301113,0.007589525,0.007311034,0.007036102,0.00729863,0.00790228,0.00791569,0.008277924,0.008376208,0.00799657,0.008524729,0.008788551,0.009522811,0.01040604,0.011501661,0.013435313,0.015483373,0.016402935,0.015626803,0.014609725,0.014894494,0.01522507,0.015887905,0.016827044,0.017031316,0.016164551,0.015072168,0.014456944,0.014045191,0.014113402,0.014434187,0.014877657,0.015902865,0.016720298,0.016942194,0.016848298,0.016668069,0.016310776,0.016148985,0.016213698,0.016419633,0.016523405,0.016449981,0.016542382,0.016644178,0.016871621,0.016948139,0.016923154,0.016975822,0.01658785,0.016164244,0.016034091,0.015706158,0.015341504,0.015500974,0.015994011,0.016444649,0.016483475,0.015916418,0.015173142,0.014725461
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",148,4,5,16.19028566,0,0.008257536,0.007726989,0.008355293,0.0105512,0.009126406,0.006925089,0.007530069,0.007972133,0.007900969,0.00873315,0.008138175,0.007965651,0.006683558,0.00648539,0.006351833,0.005166767,0.006125647,0.005823637,0.006641859,0.005321762,0.005657673,0.005807618,0.005249161,0.007304065,0.006570063,0.006749686,0.007435231,0.008045452,0.007113763,0.007283764,0.007643019,0.007997591,0.008859505,0.012691773,0.016361714,0.018479031,0.018839348,0.017473544,0.015925397,0.015392477,0.015025886,0.017058276,0.02044525,0.022163811,0.022158975,0.020551453,0.018295023,0.016732455,0.016577898,0.015940989,0.016245189,0.015818726,0.015768879,0.015707832,0.015849962,0.01655936,0.01552902,0.013805877,0.01249307,0.012429015,0.011399516,0.01057898,0.009547417,0.008833845,0.008816853,0.011251368,0.014462722,0.015838821,0.015110973,0.014597655,0.015835085,0.016561997,0.016936642,0.017258346,0.016758847,0.01662759,0.018382038,0.019059001,0.018450315,0.01757706,0.016294991
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",332,4,47,16.64584576,0,0.00538998,0.005496924,0.005631155,0.00486245,0.003960008,0.003813707,0.003521238,0.002976751,0.003211146,0.003471907,0.00406929,0.004398059,0.004219504,0.00340452,0.003398138,0.004310357,0.004628648,0.00425431,0.00418137,0.003707851,0.003336915,0.003721036,0.003223628,0.002273868,0.003552966,0.004182939,0.003538566,0.004077328,0.003621105,0.00221733,0.002459316,0.00372347,0.004816619,0.005406427,0.006826274,0.011735681,0.016283719,0.018650088,0.019252464,0.017962041,0.01523109,0.01427893,0.015380246,0.015379914,0.016698272,0.019700187,0.021713147,0.02176185,0.019998809,0.017054919,0.015412252,0.015222345,0.014720557,0.015377963,0.01719741,0.018454459,0.018318403,0.015731092,0.012993446,0.016044406,0.018804423,0.020367094,0.021520183,0.022402275,0.023116127,0.023972627,0.024563593,0.024596696,0.024252116,0.023852314,0.023581954,0.022987849,0.021964579,0.020830283,0.019930213,0.01896203,0.017991255,0.017360397,0.016929639,0.016296992,0.015278573
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",282,4,54,19.02253589,0,0.00475884,0.005043234,0.005123882,0.004774378,0.004237475,0.003887392,0.004089251,0.004721845,0.004882095,0.004473891,0.004087465,0.003789838,0.004059309,0.004802867,0.004591014,0.004483548,0.004618105,0.0047516,0.004934434,0.004915275,0.004594499,0.004693488,0.004903151,0.005233658,0.005549908,0.005490089,0.005418705,0.005796969,0.006293114,0.006986677,0.007493975,0.008571064,0.010033168,0.011944973,0.014362542,0.017962122,0.021592397,0.022036473,0.020008992,0.019187147,0.019708356,0.021065977,0.022884999,0.024428163,0.023985522,0.021769049,0.019855978,0.018917326,0.018498776,0.018648104,0.019026996,0.019429816,0.019744656,0.019651727,0.018665826,0.01715822,0.015969914,0.015324855,0.015016557,0.015316308,0.015440312,0.015121929,0.014751146,0.014681314,0.014814317,0.014989835,0.015454188,0.016008698,0.01634894,0.015673595,0.014792837,0.013839217,0.013706601,0.01378594,0.014156711,0.014574479,0.015030315,0.015567199,0.015839539,0.015705739,0.015471176
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",40,4,9,14.06712422,0,0.003879326,0.002933236,0.004459672,0.006274257,0.005515823,0.003886516,0.00480194,0.004594518,0.004951002,0.006216172,0.005501341,0.004046573,0.005972499,0.005532744,0.002735915,0.002746142,0.003526388,0.003184829,0.003552175,0.003166633,0.002274071,0.001726992,0.005187662,0.006805539,0.005684349,0.006541826,0.007602653,0.007786026,0.007956444,0.009594246,0.011656777,0.013268691,0.014478538,0.01636606,0.017747444,0.017430992,0.017369297,0.017777518,0.016881234,0.016488205,0.017816712,0.017102255,0.015458471,0.017709458,0.018005128,0.016321078,0.015262224,0.014743432,0.013084138,0.012444384,0.012549942,0.011444664,0.010842471,0.011882349,0.012291192,0.012857782,0.014069731,0.014617751,0.015638426,0.017696965,0.017868935,0.017671694,0.018626524,0.019962398,0.021108789,0.022628684,0.024023417,0.023718695,0.023170379,0.023021043,0.020435026,0.020215948,0.020843605,0.020209845,0.01861161,0.017779316,0.017387759,0.015583342,0.014033957,0.01206724,0.011090976
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",136,4,5,15.66190006,0,0.002594153,0.0023992,0.005434302,0.005131803,0.004596333,0.005988175,0.00529943,0.005532945,0.005288433,0.005053219,0.005036382,0.004563967,0.006679246,0.006333228,0.004174182,0.004622666,0.005584169,0.007617808,0.007814711,0.00715111,0.007978138,0.00826747,0.008100541,0.009452744,0.01036962,0.011897667,0.013525698,0.013008692,0.011203399,0.010993699,0.012578543,0.012750275,0.014454128,0.016306252,0.018641237,0.020843671,0.021623415,0.020450305,0.017154736,0.015771562,0.01730742,0.020240656,0.022744514,0.023295573,0.021419103,0.01899569,0.018416491,0.016692795,0.016569007,0.017141197,0.017368771,0.017634444,0.015577162,0.013618082,0.0125413,0.012294761,0.01307405,0.013262992,0.013927203,0.013059121,0.012715825,0.011469632,0.011286712,0.012744538,0.012495853,0.011874372,0.01303298,0.013530886,0.012768183,0.013845774,0.015090563,0.015008482,0.013656518,0.013081656,0.01208409,0.011813399,0.013326488,0.015623818,0.015933778,0.01580982,0.015359047
"Ggr",335,96000,"none","PAM_20190628_122409_201.wav","PAM_20190628_122409_201.wav",376,4,8,17.29043078,6.079328399,0.004124541,0.005159435,0.006856431,0.006454648,0.005557486,0.005217685,0.003390216,0.00197495,0.001236862,0.000791049,0.001256148,0.003333416,0.003347185,0.002944159,0.003141417,0.003935316,0.003384818,0.00392195,0.005546759,0.005027265,0.004239805,0.004772212,0.005591847,0.005052573,0.00489481,0.005433575,0.0050635,0.006019171,0.008056943,0.008813846,0.009611267,0.009776026,0.0102242,0.014710648,0.018439519,0.019205284,0.019502314,0.019991184,0.01917672,0.019952845,0.021019338,0.022126866,0.023166807,0.021590142,0.019347029,0.018652836,0.01859685,0.018518695,0.017423194,0.017346796,0.019167219,0.020332583,0.020709512,0.020042117,0.019754741,0.018926006,0.01925328,0.019371976,0.018769198,0.01741185,0.017110022,0.017067457,0.01702106,0.017859373,0.018193391,0.017356368,0.015516128,0.013771629,0.013250569,0.01385635,0.013579075,0.013741002,0.014311085,0.013893398,0.013485489,0.014047349,0.014211165,0.01457227,0.014536474,0.013174571,0.012788717
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",154,4,11,21.34832293,0,0.001575495,0.002333375,0.00259338,0.001462649,0.002568416,0.004573093,0.005503051,0.004815927,0.005505251,0.007209982,0.007965262,0.00790907,0.009032566,0.009802943,0.010099139,0.011229633,0.011668132,0.011429183,0.012472071,0.01355261,0.01313594,0.012664904,0.014889952,0.015433788,0.013753721,0.014593836,0.01617334,0.015147946,0.014030698,0.014913916,0.016002444,0.015306126,0.014414992,0.016271016,0.017113362,0.016130132,0.015596595,0.016614939,0.017140815,0.016151155,0.01576072,0.016408009,0.01636318,0.015340379,0.014830857,0.015540936,0.015757618,0.014399363,0.013309919,0.013849947,0.013754287,0.012281127,0.01186745,0.013284329,0.013758551,0.012232021,0.011234296,0.011458679,0.011640538,0.011546525,0.011504878,0.0114736,0.012008881,0.012558852,0.01295112,0.012756547,0.012128999,0.011622203,0.011787679,0.013430381,0.013205137,0.011971474,0.013120849,0.014620174,0.013806569,0.012964556,0.015523884,0.015469074,0.012934908,0.014719079,0.016041574
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",85,4,10,11.66257179,0,0.006439045,0.006078213,0.006847967,0.005502402,0.003778088,0.003994186,0.004842848,0.004974891,0.004406478,0.003412753,0.003312371,0.003068429,0.001998296,0.00097407,0.002424026,0.003640734,0.004505185,0.004509019,0.003848686,0.003726345,0.003596664,0.005694262,0.00578187,0.00420278,0.004220071,0.00587001,0.008420565,0.009301541,0.007756296,0.007720971,0.007553188,0.009461022,0.013267073,0.016115609,0.013142221,0.009405469,0.012268261,0.013966773,0.015484285,0.014733378,0.015101786,0.021077362,0.02396359,0.021567881,0.016847962,0.015090406,0.016224205,0.016779098,0.016275437,0.014795104,0.01505337,0.01693596,0.018189544,0.018506818,0.018302158,0.017308975,0.0149395,0.015046214,0.018477632,0.019709894,0.018023742,0.017243028,0.017285772,0.017412175,0.017220385,0.019733123,0.02105389,0.019654737,0.018129747,0.018280706,0.019170723,0.01906547,0.01807378,0.017114938,0.01845269,0.019872225,0.019718056,0.018876746,0.016398276,0.01388874,0.014891818
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",28,4,6,14.24719876,0,0.006915324,0.008401812,0.007800266,0.007326566,0.00748766,0.006557276,0.004058657,0.002854992,0.003860331,0.005476656,0.003848656,0.003649783,0.004775897,0.004780408,0.006191777,0.005377988,0.004325346,0.004371956,0.004646825,0.004599392,0.003830805,0.004962264,0.003327988,0.002357747,0.00481939,0.003342361,0.002912245,0.005277209,0.007553093,0.008384939,0.009665909,0.012879246,0.018443469,0.019925749,0.017325907,0.015201565,0.015878581,0.016331726,0.014963096,0.013615003,0.01679044,0.02046107,0.021203361,0.020327044,0.018917083,0.018705223,0.016777738,0.014625783,0.013064191,0.01130764,0.012704534,0.01314573,0.014292794,0.01659955,0.015799719,0.014634399,0.01455318,0.01690409,0.018983418,0.019354638,0.019509036,0.020274287,0.020960709,0.020722187,0.021608861,0.022592277,0.020207532,0.017958622,0.018356776,0.018547941,0.016641829,0.014710448,0.016550896,0.016844455,0.015776793,0.014759556,0.013440734,0.014389802,0.014083903,0.012794822,0.011811051
"Ggr",335,96000,"none","PAM_20190628_123000_000.wav","PAM_20190628_123000_000.wav",334,4,13,12.82203652,6.454713498,0.006211092,0.006252678,0.005519396,0.004391325,0.004031338,0.004907423,0.006078669,0.00649882,0.006268897,0.006764785,0.00611293,0.004293493,0.005379519,0.006634394,0.004129938,0.002877457,0.002109572,0.002414393,0.00414729,0.00396481,0.003511895,0.00432331,0.004984008,0.004758163,0.004619967,0.003229752,0.002681122,0.00434249,0.006260053,0.008110553,0.009027877,0.011969422,0.017167569,0.019946527,0.019113701,0.015484144,0.013076982,0.0137576,0.014424957,0.016036775,0.01893493,0.020601478,0.021605568,0.022693539,0.021980473,0.020151183,0.017793053,0.01464889,0.014951172,0.016571829,0.016807079,0.017334309,0.017252482,0.018472174,0.020382515,0.019926573,0.018840546,0.017868582,0.016680226,0.016641063,0.017592971,0.018289582,0.017830615,0.016860006,0.016686095,0.016913993,0.016619357,0.016272121,0.015047681,0.014504858,0.014934441,0.015849419,0.01571715,0.015473752,0.015012349,0.015156709,0.015727347,0.016282624,0.015645646,0.014417065,0.013213478
"Ggr",335,96000,"none","PAM_20190628_123600_000.wav","PAM_20190628_123600_000.wav",53,4,44,11.15669117,0,0.004800977,0.004084996,0.003684718,0.002461877,0.001469713,0.0018119,0.00233046,0.002744738,0.003176898,0.00319569,0.002480124,0.002095582,0.001341429,0.000695919,0.001575953,0.002185941,0.002220567,0.002966601,0.003190233,0.001926489,0.000526517,0.000546583,0.001515736,0.002363329,0.002610239,0.003197813,0.005447852,0.007732548,0.009885294,0.012525513,0.015155143,0.017126947,0.018378524,0.018558131,0.017981449,0.017237641,0.0171326,0.01759612,0.018296261,0.019281518,0.020891868,0.022275721,0.022784894,0.022571393,0.021302383,0.019262617,0.017554614,0.017104214,0.01741426,0.017600893,0.017821921,0.01826215,0.018248717,0.017897164,0.017016291,0.01559584,0.014413586,0.014130949,0.013908265,0.013445894,0.01252517,0.011339965,0.011454043,0.013012764,0.014220702,0.015531827,0.016655213,0.017157323,0.017821892,0.018409089,0.018959492,0.019139942,0.019450061,0.019771519,0.019956186,0.019887865,0.019948082,0.020212128,0.020322811,0.020637888,0.020545837
