species,enc_id,rec_id,starttime,dd,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90
Ggr,105,2009-06-25a.WAV,11,0.997797737,0.04815864,0,0.02266289,0.07082153,0.124645892,0.014164306,0,0,0,0,0.031161473,0.025495751,0,0,0,0.014164306,0.053824363,0.031161473,0.033994334,0.093484419,0,0,0,0,0,0,0,0,0.016997167,0.033994334,0.016997167,0.031161473,0.02266289,0.025495751,0.07082153,0,0,0,0,0,0,0.011331445,0.033994334,0.008498584,0.016997167,0.016997167,0.025495751,0.008498584,0.036827195,0.059490085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,105,2009-06-25a.WAV,9,1.164505549,0.111650485,0.055825243,0.019417476,0.077669903,0.106796117,0.012135922,0,0,0,0,0.026699029,0.02184466,0,0,0,0.012135922,0.046116505,0.026699029,0.029126214,0.080097087,0,0,0,0,0,0,0,0,0.014563107,0.029126214,0.014563107,0.026699029,0.019417476,0.02184466,0.060679612,0,0,0,0,0,0,0.009708738,0.029126214,0.007281553,0.014563107,0.014563107,0.02184466,0.007281553,0.031553398,0.050970874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,105,2009-06-25a.WAV,8,1.105981631,0.117346939,0.058673469,0.020408163,0.081632653,0.112244898,0.012755102,0,0,0,0,0,0,0,0,0,0.012755102,0.048469388,0.028061224,0.030612245,0.084183673,0,0,0,0,0,0,0,0,0.015306122,0.030612245,0.015306122,0.028061224,0.020408163,0.022959184,0.06377551,0,0,0,0,0,0,0.010204082,0.030612245,0.007653061,0.015306122,0.015306122,0.022959184,0.007653061,0.033163265,0.053571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,105,2009-06-25a.WAV,7,0.347030479,0.233870968,0.185483871,0,0.056451613,0,0,0,0,0,0.048387097,0.120967742,0,0.024193548,0.096774194,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024193548,0.120967742,0.024193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,105,2009-06-25a.WAV,4,0.181348056,0,0,0,0,0,0,0,0,0,0.092307692,0.230769231,0,0.046153846,0.184615385,0.123076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046153846,0.230769231,0.046153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,105,2009-06-25a.WAV,0,0.056,0,0.65,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_131207_091.wav,60,0.061333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.818181818,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_131207_091.wav,51,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421052632,0.210526316,0.184210526,0.184210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_131207_091.wav,48,0.202670565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216216216,0.108108108,0.094594595,0.094594595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013513514,0.013513514,0.054054054,0.22972973,0.175675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_131207_091.wav,47,0.240182336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056818182,0.193181818,0.068181818,0.022727273,0.034090909,0.011363636,0.034090909,0.034090909,0.034090909,0.034090909,0.068181818,0,0,0,0,0,0,0,0,0,0,0.011363636,0.011363636,0.045454545,0.193181818,0.147727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_131207_091.wav,44,0.141333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096153846,0.326923077,0.115384615,0.038461538,0.057692308,0.019230769,0.057692308,0.057692308,0.057692308,0.057692308,0.115384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_131207_091.wav,35,0.331327418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264463,0.049586777,0.049586777,0.033057851,0.049586777,0.024793388,0.033057851,0.041322314,0.049586777,0.165289256,0.107438017,0.140495868,0.107438017,0.082644628,0.05785124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_131207_091.wav,34,0.404040134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006802721,0.040816327,0.040816327,0.027210884,0.040816327,0.020408163,0.027210884,0.034013605,0.040816327,0.136054422,0.088435374,0.115646259,0.088435374,0.074829932,0.068027211,0.034013605,0.027210884,0.013605442,0.013605442,0.013605442,0.013605442,0.034013605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_131207_091.wav,31,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0.115384615,0.192307692,0.153846154,0.076923077,0.076923077,0.076923077,0.076923077,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_131207_091.wav,10,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482758621,0.517241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_131207_091.wav,0,0.141335385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470588235,0.019607843,0,0,0,0,0,0,0,0,0,0,0.019607843,0.156862745,0.215686275,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,62,0.074666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0.481481481,0.481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,60,0.136056117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0.265306122,0.265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040816327,0.367346939,0.040816327,0
Ggr,242,PAM_20200918_125807_411.wav,58,0.061333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.818181818,0.090909091,0
Ggr,242,PAM_20200918_125807_411.wav,51,0.058666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.285714286,0.333333333,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,49,0.302479729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054545455,0.054545455,0.063636364,0.018181818,0,0.072727273,0.127272727,0.045454545,0.072727273,0.027272727,0,0,0,0,0.036363636,0.027272727,0.045454545,0.054545455,0.172727273,0.127272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,47,0.242782938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08988764,0.157303371,0.056179775,0.08988764,0.033707865,0,0,0,0,0.04494382,0.033707865,0.056179775,0.06741573,0.213483146,0.157303371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,44,0.128040635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065217391,0.043478261,0.065217391,0.065217391,0.02173913,0.065217391,0.065217391,0.065217391,0,0,0,0,0.152173913,0.195652174,0.065217391,0.130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,43,0.218408254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0.025641026,0.038461538,0.038461538,0.012820513,0.038461538,0.038461538,0.038461538,0,0,0,0,0.08974359,0.115384615,0.038461538,0.076923077,0,0.025641026,0.025641026,0.025641026,0.08974359,0.115384615,0.128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,42,0.314794683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026548673,0.017699115,0.026548673,0.026548673,0.008849558,0.026548673,0.026548673,0.026548673,0,0,0,0,0.061946903,0.079646018,0.07079646,0.292035398,0.026548673,0.017699115,0.017699115,0.017699115,0.061946903,0.079646018,0.088495575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,41,0.250763975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0.3,0.033333333,0.022222222,0.022222222,0.022222222,0.077777778,0.1,0.111111111,0,0,0,0,0,0.066666667,0.077777778,0.088888889,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,40,0.411067594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.02027027,0.040540541,0.027027027,0.006756757,0.02027027,0.027027027,0,0,0,0,0,0,0,0,0.033783784,0.182432432,0.02027027,0.013513514,0.013513514,0.013513514,0.047297297,0.060810811,0.067567568,0,0,0,0,0,0.040540541,0.047297297,0.054054054,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,39,0.384660095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26618705,0.021582734,0.043165468,0.028776978,0.007194245,0.021582734,0.028776978,0,0,0,0,0.028776978,0.064748201,0.014388489,0.014388489,0.050359712,0.223021583,0.021582734,0,0,0,0,0,0,0,0,0,0,0,0.043165468,0.050359712,0.057553957,0.014388489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,38,0.36043976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007692308,0.292307692,0.053846154,0.069230769,0.061538462,0.015384615,0.038461538,0.046153846,0.007692308,0.015384615,0,0,0.038461538,0.076923077,0.038461538,0.015384615,0.015384615,0.030769231,0,0,0,0,0,0,0,0,0,0,0,0,0.046153846,0.053846154,0.061538462,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,37,0.296402278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009345794,0.355140187,0.065420561,0.08411215,0.074766355,0.018691589,0.046728972,0.056074766,0.009345794,0.018691589,0,0,0.046728972,0.093457944,0.046728972,0.018691589,0.018691589,0.037383178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,36,0.136020067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0.020408163,0.081632653,0.06122449,0.081632653,0.020408163,0.040816327,0.040816327,0.020408163,0.040816327,0,0,0.102040816,0.204081633,0.102040816,0.040816327,0.040816327,0.081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,35,0.184281426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0.014925373,0.059701493,0.044776119,0.059701493,0.014925373,0.029850746,0.029850746,0.014925373,0.029850746,0,0,0.014925373,0.014925373,0.044776119,0,0,0,0,0,0.044776119,0.119402985,0.28358209,0.164179104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,33,0.171286101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048387097,0.129032258,0.306451613,0.177419355,0,0,0.112903226,0.080645161,0.129032258,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,32,0.259294554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031914894,0.085106383,0.212765957,0.180851064,0.14893617,0.042553191,0.14893617,0.053191489,0.085106383,0.010638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,31,0.297316883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.351851852,0.046296296,0,0,0,0,0,0,0,0,0,0.009259259,0.055555556,0.12962963,0.037037037,0.12962963,0.046296296,0.074074074,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,29,0.310161733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10619469,0.353982301,0.07079646,0.026548673,0.026548673,0.03539823,0.026548673,0.053097345,0.017699115,0,0,0,0.008849558,0.053097345,0.123893805,0.03539823,0.061946903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,28,0.222117483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148148,0.49382716,0.098765432,0.037037037,0.037037037,0.049382716,0.037037037,0.074074074,0.024691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,27,0.219411206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.0375,0.0375,0.0375,0.05,0.0375,0.075,0.05,0.025,0.0125,0.0125,0.0125,0.025,0.0875,0.2375,0.2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,25,0.146666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0.037037037,0.018518519,0.018518519,0.018518519,0.037037037,0.12962963,0.351851852,0.351851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,24,0.206613757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146666667,0.093333333,0.04,0,0,0.026666667,0.026666667,0.013333333,0.013333333,0.013333333,0.026666667,0.093333333,0.253333333,0.253333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,23,0.156629318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.127272727,0.054545455,0,0.036363636,0.345454545,0.109090909,0,0.036363636,0.054545455,0.036363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,22,0.264160502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117021277,0.074468085,0.031914894,0,0.021276596,0.20212766,0.063829787,0,0.042553191,0.042553191,0.042553191,0.053191489,0.085106383,0.223404255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,21,0.448383345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068322981,0.043478261,0.01863354,0,0.01863354,0.124223602,0.111801242,0.074534161,0.049689441,0.043478261,0.080745342,0.142857143,0.080745342,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,20,0.389595423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021428571,0.142857143,0.128571429,0.085714286,0.057142857,0.05,0.092857143,0.164285714,0.092857143,0.164285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,19,0.290769908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009433962,0.009433962,0.113207547,0.113207547,0.056603774,0.037735849,0.103773585,0.216981132,0.122641509,0.216981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,18,0.25880476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031914894,0.021276596,0.031914894,0.021276596,0.021276596,0.021276596,0.042553191,0.170212766,0.159574468,0.085106383,0.031914894,0.095744681,0.191489362,0.053191489,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,17,0.170756966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048387097,0.032258065,0.064516129,0.048387097,0.451612903,0.129032258,0.048387097,0.064516129,0.048387097,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,16,0.261432526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157895,0.105263158,0.073684211,0.031578947,0.294736842,0.084210526,0.031578947,0.042105263,0.031578947,0.042105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,15,0.323026551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264957265,0.188034188,0.094017094,0.025641026,0.239316239,0.068376068,0.025641026,0.034188034,0.025641026,0.034188034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,14,0.24834632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311111111,0.222222222,0.088888889,0.011111111,0.288888889,0.077777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,13,0.498330697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005524862,0.082872928,0.016574586,0.022099448,0.005524862,0.005524862,0.011049724,0,0.016574586,0.011049724,0.016574586,0.016574586,0.022099448,0.187845304,0.116022099,0.049723757,0.011049724,0.011049724,0.160220994,0.011049724,0.011049724,0.027624309,0.055248619,0.033149171,0.093922652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ggr,242,PAM_20200918_125807_411.wav,12,0.407686965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006756757,0.101351351,0.02027027,0.027027027,0.006756757,0.006756757,0.013513514,0,0.02027027,0.013513514,0.02027027,0.02027027,0.027027027,0.081081081,0.087837838,0.040540541,0.013513514,0.013513514,0.195945946,0.013513514,0.013513514,0.033783784,0.067567568,0.040540541,0.114864865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
